PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
1599400,Avikalp Exclusive Awi7605 Landscape Scene Scenic Nature Water Lake Aurora HD Wallpaper(91cm x 60cm),"[If your wall size is not avialable in the option, Calculate the cover area of the wall and order the closest size from the options. Example your wall size is 6ft x 9ft i.e. 6x9=54sq ft. You can order 7ft x 8ft = 56 sqft. Contact us using contact seller option and leave your dimensions there. We will make it according to your given dimension.,Made with Best Quality material printed with quality inks for bright and rich colours. Must be protected from sunlight, extreme temperature, dust and moisture to ensure long life. Durable.,Usage: Office, Hall, Living room, Master Bed room, Study Area, Kids room, LED TV Background.,NOTE: Product pictures are only for display & informational purpose. The actual product size may vary than what is shown in the display images]",,8438,2401.57
1444321,Auto Pearl Black and Silver Color Neck Rest with Cushion Set of 4 pcs. for - Baleno,"[Neck rest pillow with cushion,2 neck rest, 2 cushions,Relieves neck pain]",,8054,196.8503935
2478212,Disney Baby Boys' Mickey Mouse 3 Pack Bodysuit- Long Sleeve Thermal Bodysuit (Newborn),"[Officially Licensed Disney High Quality: The soft breathable fabric Screen print design featuring all-over Mickey Mouse artwork All over print and cute sayings “True Original” & “ Most Likeable To Nap”,Multipack Value: You get three Disney Mickey Mouse bodysuits for one affordable price, all adorned with iconic Disney Mickey Mouse prints, cute sayings, and designs,Convenient: The stretch neck, overlapping shoulders, and snap closure bottom allows for no-fuss dressing and diaper changing; Can be worn comfortably as pajamas or daily wear,Adorable Gift: Welcome the newest addition to your friends and family with this charming onesie from Disney; Great as a birthday present or baby shower gift for newborns and infants]","<p><b>Disney Baby Boys’ Mickey Mouse Long Sleeve Thermal Onesie Bodysuit</b> is a wonderful way to keep your little one cozy. Choose the most handsome design for your boy to wear to the party or photo shoot. The cheerful colors, patterns, and cartoon graphics will brighten his day.</p><ul><li><b>Versatile </b>outfit can be layered under clothing or worn on its own. The soft fabric stays comfortable all day long. He can wear it for play or sleep.</li><li><b>Roomy Fit</b> - Designed to offer plenty of space without being bulky so he can move around all he wants. You don’t have to worry about his clothing getting twisted or bunching.</li><li><b>Lots of Compliments </b>will come his way when you dress him in this brightly colored onesie decorated with his favorite Disney character.</li><li><b>Economical</b> - Moms know that one-piece undershirts are a staple. Our three-pack keeps baby's little tummy covered and warm while you save money.</li><li><b>Easy to Clean</b> - Simply machine wash and dry. <b>Please Reference the Variations for all Available Sizes and Colors</b></li></ul><p><b>Disney Offers Premium Clothing at Affordable Prices</b> because we value every customer that visits our listings! <b>Stop by Our Storefront to See the Rest of Our Great Deals</b>; we’re confident you’re going to find items that anyone who needs a gift will absolutely love and adore!</p>",2346,1000.0
36325,The Formation of Chinese Civilization – An Archaeological Perspective (The Culture & Civilization of China),,,11,925.195
2811471,Ecomaholics 3 in 1 Laptop Screen Guard (clear) / Laptop Skin (Grey) / keyboard cover for LG Gram 10th Gen Intel Core i7-1065G7 17-inch IPS WQXGA Laptop,"[This includes One screen guard ( 0.15 mm thick clear anti glare ) + one top guard ( grey ) and keyboard cover,Laptop skin may be little bigger then laptop size , so you need to trim it as per your laptop size,Screenguard is Made from the highest quality Japanese PET Film with 100% Bubble-Free 3 Layer 4H, 2.5D Curved,Ultra Thin 0.15mm Adhesives for easy installation and no residue when removed.,Touchpad protector is anti fingerprint and tear proof , it will protect your laptop trackpad touchpad from dust and scratches,Silicon keyboard cover protects your laptop keyboard from dust and scratched]",,597,393.700787
2017396,"SINDOORI Black cotton kurti black latest women Girls Ladies Female Black Cotton Rayon Slit Kurta Kurti Kameez Top Gown Ethnic Western Mix Look Stitched Dress Readymade Straight Regular Formal Folded Roll Up 3/4 Sleeves Collar Mandarin Up collar Neck Style Buttons on Yoke Design Stylish Unique Collection Occasion Wear for Party Work Office Collage Home Celebration Evening Event Colour Solid Simple Plain Plus Size 46 XXXL ( FBC , Black , 3XL)","[Pack contain 1 Straight Kurti,KURTI Style :: Straight :: Material - Cotton Blend :: Neck Style - Collar / Mandarin Neck :: Sleeves Style - 3/4 Sleeve length & Slit in the Sleeves and button on it.,Buttons - A Good Quality buttons with nice finishing are used. It has detailing over it, which makes the product look really good.,BRAND SINDOORI products are of good quality : Feels soft : Looks rich and elegant : Perfect finish.,This product is available in 8 colours and 9 Sizes ( S, M, L, XL, 2XL, 3XL, 4XL, 5XL, 6XL ),CHECK SIZE CHART before placing order.,WASH CARE INSTRUCTIONS :- Wash separately in low to medium hot water : Do not bleach : Use medium to hot iron so that the product looks fresh and smart.,DISCLAIMER - Slight colour variation is possible due to screen resolution.]","SINDOORI Brand represents a modern woman girls ladies females with Indian traditions. Our ethnic wear products are made of cotton, Rayon and cotton Blend, It comes in bold / plain colours The cotton Blend cloth feels soft and has cotton properties, which makes it look rich and Elegant. The cloth texture gives a light look of a Khadi / Handloom. We use Premium quality buttons which has good finishing and a beautiful detailing on it. It has buttons on left hand side , with roll up 3/4 sleeves length with buttons, A beautiful round neck line. These features make the kurta unique product on the global platform Amazon. Women's Girls Ladies females can wear this smart unique design from SINDOORI Brand kurties with a Salwar Churidar Cigarette Pants Jeans/ denim Leggings Crepe palazzo Summer Skirt long skirt Jeans , Palazzo , Pants , Stretchable Jeggings , Cigarette Pants , Lengha , printed or heavy dupatta , Chudidar Lower , Lounge pants , Formal Trousers , Wide-Leg Trousers , Structured leggings , Everyday Denim , Patiala Pants , Dhoti Salwar , Harem Pants , Printed or Designer Salwars , Boyfriend Jeans , Tapered Pants , Denim Jackets , stylish paijama , loose comfy or pleated pants , bottom wear , punjabi salwar Shorts Capris salwar palazzo Dhoti Salwar , Churidar Salwars , Patiala Pants , Harem Pants , Afghani Salwars , Aladdin Salwars Palazzo Pants , Parallel Salwars , Cigarette Pants , Printed Salwars , Designer Salwars , Salwar design 3/4 pants & lehenga to create their best style statement for office home party casual meetings ceremony business evening events & occasion. Our products are all season product (winter, pre-winter, Spring, summer, autumn)",2916,1181.102361
238661,Community Development Blocks in Nadia District,,,6107,598.424
1874903,WIRMON Men's Fisherman Style Casual Roman Sandal White-6 UK,"[Material: Upper Synthetic Leather; Sole: PVC AIR MIX,Insole: Faux Leather Well Cushioned Foot bed,Heel Type: Flat; Closure: Front Strap,Important: Buy One Size Lower If You Have Slim Feet,Care Instruction: Clean and dry with shoe brush]","Elevate your style with this comfortable and reliable pair of Casual Fisherman style Roman Sandal for men from house of trusted brand of Wirmon for 4 years in e-commerce market. Featuring a contemporary refined design with exceptional comfort, this pair is perfect to give your quintessential dressing an upgrade. This item can be used for long time walk without any moisture inside, odour free and also non skid",3245,787.401574
816079,"Continental Elite 52017 Flexible Coolant Hose, 1-1/4"" x 17""","[Goodyear Engineered Products are now branded Continental Elite,Flexible radiator hose has a corrugated cover that easily bends to replicate the original equipment coolant hose,Synthetic knit with internal wire helix reinforcement design to maintain full flow and resist collapse,Hose is designed to be used with automotive coolants,Not for use with fuels or oils]",RADIATOR HOSE,7737,1700.0
2262059,arythe LM3886+NE5532 68W+68W Dual Channel Stereo Pre Amp Power Amplifier Board,"[This power amplifier board is 2×68W dual-channel front and rear stage integrated power amplifier board. Uses original LM3886 and NE5532, the stereo sound is clearer and stronger.,The preamplifier input capacitor and the interstage coupling capacitor adopt CBB 2.2UF top capacitor. The main filter capacitor adopts audio dedicated capacitor capacity 2×10000UF, and adopts 25A and above rectifier flat bridge. ensures a strong and continuous power support.,The resistor uses a five-ring metal resistor, and the main circuit uses a five-ring metal film resistor with an accuracy of ±1% to ensure a good signal-to-noise ratio.,PCB uses 1.6mm thick double-sided sheet, 2.0 oz copper thickness, spray tin full process, to ensure good passing performance of current. First-class PCB quality.]",,2097,500.0
1121444,FUTURO BEACH,,FUTURO BEACH,0,70.0
2910279,"SKYBORN Born To Fly Lunch Box for Kids Tiffin Box, Tiffin Box for Kids for Girls, School & Office [3 Grid Plastic Lunch Box] [Multi Color][Pack of 1] (3 Grid Plastic Lunch Box)","[✔ [Leak Proof Lunch Box]: This new designed lunch box has an airtight lid, and it is leak proof and spill-proof. Get your kids free of worries about food leak out or spill. Easy to keep in lunch bags, backpacks or handbag,✔ [It can be used when you need]: to go to school, company, travel, or picnic. It is small in size and large in capacity. Just put the food in the lunch box and put it in your bag to take it out without spilling.,✔ [lunch Box for Kids]: This lunch box will keep your food, sandwiches, soups, and beverages fresh for lunch, so you can pack Your Kids' lunches in the morning, and It will stay warm until lunchtime.,✔ [ALL FOOD IN ONE CONTAINER]: It can fully accommodate the nutritional needs for children's school lunch, you can put cut-up sandwiches,soup, pasta,noodle, green salad, wraps, chips, nuts, dried fruit, fruit and so on.,✔ [Lunch Box]: ShopiBuy lunch box for kids, has a beautiful design, and it prevent freshness and overflow or leakage, and its inner surface is very smooth. The meal preparation container is also easy to clean.]","✔ Lunch box suitable for kids:<br /> You don't need to carry multiple containers to hold lunch, fruits and desserts, you can put everything in one box. It can meet your various needs. It is very suitable for school children, students, office workers, travelers and professionals.<br /> <br /> ✔ Refrigerator & Own safety:<br /> Resistant to low temperatures and can keep food fresh.<br /> <br /> ✔ Leakproof:<br /> Say goodbye to a messy lunch with our leakproof lunch container. The compartments inside are separated with airtight silicone that prevent spills.<br /> <br /> ✔ Keeps Food Fresh:<br /> Built with the latest seal technology, it has excellent leak-proof performance and can avoid overflow. 100% food safe and BPA free; free of lead, vinyl, PVC and other toxic substances.<br /> The internal structure is simple, it is not easy to leave food, and it is easy to clean, which effectively guarantees the food safety of you and your family.<br />",1256,314.9606296
